title,authors,year,conference,link
LivePose: Online 3D Reconstruction from Monocular Video with Dynamic Camera Poses.,"['Noah Stier', 'Baptiste Angles', 'Liang Yang', 'Yajie Yan', 'Alex Colburn', 'Ming Chuang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00728
NDDepth: Normal-Distance Assisted Monocular Depth Estimation.,"['Shuwei Shao', 'Zhongcai Pei', 'Weihai Chen', 'Xingming Wu', 'Zhengguo Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00729
LATR: 3D Lane Detection from Monocular Images with Transformer.,"['Yueru Luo', 'Chaoda Zheng', 'Xu Yan', 'Tang Kun', 'Chao Zheng', 'Shuguang Cui', 'Zhen Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00730
DriveAdapter: Breaking the Coupling Barrier of Perception and Planning in End-to-End Autonomous Driving.,"['Xiaosong Jia', 'Yulu Gao', 'Li Chen', 'Junchi Yan', 'Patrick Langechuan Liu', 'Hongyang Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00731
Dynamic Point Fields.,"['Sergey Prokudin', 'Qianli Ma', 'Maxime Raafat', 'Julien Valentin', 'Siyu Tang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00732
Generalizing Neural Human Fitting to Unseen Poses With Articulated SE(3) Equivariance.,"['Haiwen Feng', 'Peter Kulits', 'Shichen Liu', 'Michael J. Black', 'Victoria Fernández Abrevaya']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00733
Probabilistic Human Mesh Recovery in 3D Scenes from Egocentric Views.,"['Siwei Zhang', 'Qianli Ma', 'Yan Zhang', 'Sadegh Aliakbarian', 'Darren Cosker', 'Siyu Tang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00734
DECO: Dense Estimation of 3D Human-Scene Contact In The Wild.,"['Shashank Tripathi', 'Agniv Chatterjee', 'Jean-Claude Passy', 'Hongwei Yi', 'Dimitrios Tzionas', 'Michael J. Black']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00735
Decoupled Iterative Refinement Framework for Interacting Hands Reconstruction from a Single RGB Image.,"['Pengfei Ren', 'Chao Wen', 'Xiaozheng Zheng', 'Zhou Xue', 'Haifeng Sun', 'Qi Qi', 'Jingyu Wang', 'Jianxin Liao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00736
Chasing clouds: Differentiable volumetric rasterisation of point clouds as a highly efficient and accurate loss for large-scale deformable 3D registration.,"['Mattias P. Heinrich', 'Alexander Bigalke', 'Christoph Großbröhmer', 'Lasse Hansen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00737
Rehearsal-Free Domain Continual Face Anti-Spoofing: Generalize More and Forget Less.,"['Rizhao Cai', 'Yawen Cui', 'Zhi Li', 'Zitong Yu', 'Haoliang Li', 'Yongjian Hu', 'Alex C. Kot']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00738
A 5-Point Minimal Solver for Event Camera Relative Motion Estimation.,"['Ling Gao', 'Hang Su', 'Daniel Gehrig', 'Marco Cannici', 'Davide Scaramuzza', 'Laurent Kneip']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00739
General Planar Motion from a Pair of 3D Correspondences.,"['Juan Carlos Dibene', 'Zhixiang Min', 'Enrique Dunn']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00740
Beyond the Pixel: a Photometrically Calibrated HDR Dataset for Luminance and Color Prediction.,"['Christophe Bolduc', 'Justine Giroux', 'Marc Hébert', 'Claude Demers', 'Jean-François Lalonde']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00741
DDFM: Denoising Diffusion Model for Multi-Modality Image Fusion.,"['Zixiang Zhao', 'Haowen Bai', 'Yuanzhi Zhu', 'Jiangshe Zhang', 'Shuang Xu', 'Yulun Zhang', 'Kai Zhang', 'Deyu Meng', 'Radu Timofte', 'Luc Van Gool']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00742
Iterative Prompt Learning for Unsupervised Backlit Image Enhancement.,"['Zhexin Liang', 'Chongyi Li', 'Shangchen Zhou', 'Ruicheng Feng', 'Chen Change Loy']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00743
Similarity Min-Max: Zero-Shot Day-Night Domain Adaptation.,"['Rundong Luo', 'Wenjing Wang', 'Wenhan Yang', 'Jiaying Liu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00744
Multi-interactive Feature Learning and a Full-time Multi-modality Benchmark for Image Fusion and Segmentation.,"['Jinyuan Liu', 'Zhu Liu', 'Guanyao Wu', 'Long Ma', 'Risheng Liu', 'Wei Zhong', 'Zhongxuan Luo', 'Xin Fan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00745
Computational 3D Imaging with Position Sensors.,"['Jeremy Klotz', 'Mohit Gupta', 'Aswin C. Sankaranarayanan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00746
Passive Ultra-Wideband Single-Photon Imaging.,"['Mian Wei', 'Sotiris Nousias', 'Rahul Gulve', 'David B. Lindell', 'Kiriakos N. Kutulakos']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00747
Viewing Graph Solvability in Practice.,"['Federica Arrigoni', 'Tomás Pajdla', 'Andrea Fusiello']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00748
Minimal Solutions to Generalized Three-View Relative Pose Problem.,"['Yaqing Ding', 'Chiang-Heng Chien', 'Viktor Larsson', 'Karl Åström', 'Benjamin B. Kimia']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00749
SoDaCam: Software-defined Cameras via Single-Photon Imaging.,"['Varun Sundar', 'Andrei Ardelean', 'Tristan Swedish', 'Claudio Bruschini', 'Edoardo Charbon', 'Mohit Gupta']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00750
Robust Monocular Depth Estimation under Challenging Conditions.,"['Stefano Gasperini', 'Nils Morbitzer', 'HyunJun Jung', 'Nassir Navab', 'Federico Tombari']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00751
UMC: A Unified Bandwidth-efficient and Multi-resolution based Collaborative Perception Framework.,"['Tianhang Wang', 'Guang Chen', 'Kai Chen', 'Zhengfa Liu', 'Bo Zhang', 'Alois Knoll', 'Changjun Jiang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00752
View Consistent Purification for Accurate Cross-View Localization.,"['Shan Wang', 'Yanhao Zhang', 'Akhil Perincherry', 'Ankit Vora', 'Hongdong Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00753
Semi-supervised Semantics-guided Adversarial Training for Robust Trajectory Prediction.,"['Ruochen Jiao', 'Xiangguo Liu', 'Takami Sato', 'Qi Alfred Chen', 'Qi Zhu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00754
NeRF-LOAM: Neural Implicit Representation for Large-Scale Incremental LiDAR Odometry and Mapping.,"['Junyuan Deng', 'Qi Wu', 'Xieyuanli Chen', 'Songpengcheng Xia', 'Zhen Sun', 'Guoqing Liu', 'Wenxian Yu', 'Ling Pei']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00755
MapPrior: Bird's-Eye View Map Layout Estimation with Generative Models.,"['Xiyue Zhu', 'Vlas Zyrianov', 'Zhijian Liu', 'Shenlong Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00756
Hidden Biases of End-to-End Driving Models.,"['Bernhard Jaeger', 'Kashyap Chitta', 'Andreas Geiger']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00757
Search for or Navigate to? Dual Adaptive Thinking for Object Navigation.,"['Ronghao Dang', 'Liuyi Wang', 'Zongtao He', 'Shuai Su', 'Jiagui Tang', 'Chengju Liu', 'Qijun Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00758
BiFF: Bi-level Future Fusion with Polyline-based Coordinate for Interactive Trajectory Prediction.,"['Yiyao Zhu', 'Di Luan', 'Shaojie Shen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00759
Towards Zero Domain Gap: A Comprehensive Study of Realistic LiDAR Simulation for Autonomy Testing.,"['Sivabalan Manivasagam', 'Ioan Andrei Bârsan', 'Jingkang Wang', 'Ze Yang', 'Raquel Urtasun']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00760
Clustering based Point Cloud Representation Learning for 3D Analysis.,"['Tuo Feng', 'Wenguan Wang', 'Xiaohan Wang', 'Yi Yang', 'Qinghua Zheng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00761
ADAPT: Efficient Multi-Agent Trajectory Prediction with Adaptation.,"['Görkay Aydemir', 'Adil Kaan Akan', 'Fatma Güney']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00762
MV-DeepSDF: Implicit Modeling with Multi-Sweep Point Clouds for 3D Vehicle Reconstruction in Autonomous Driving.,"['Yibo Liu', 'Kelly Zhu', 'Guile Wu', 'Yuan Ren', 'Bingbing Liu', 'Yang Liu', 'Jinjun Shan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00763
Learning Vision-and-Language Navigation from YouTube Videos.,"['Kunyang Lin', 'Peihao Chen', 'Diwei Huang', 'Thomas H. Li', 'Mingkui Tan', 'Chuang Gan']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00764
TrajPAC: Towards Robustness Verification of Pedestrian Trajectory Prediction Models.,"['Liang Zhang', 'Nathaniel Xu', 'Pengfei Yang', 'Gaojie Jin', 'Cheng-Chao Huang', 'Lijun Zhang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00765
VAD: Vectorized Scene Representation for Efficient Autonomous Driving.,"['Bo Jiang', 'Shaoyu Chen', 'Qing Xu', 'Bencheng Liao', 'Jiajie Chen', 'Helong Zhou', 'Qian Zhang', 'Wenyu Liu', 'Chang Huang', 'Xinggang Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00766
Traj-MAE: Masked Autoencoders for Trajectory Prediction.,"['Hao Chen', 'Jiaze Wang', 'Kun Shao', 'Furui Liu', 'Jianye Hao', 'Chenyong Guan', 'Guangyong Chen', 'Pheng-Ann Heng']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00767
Sparse Point Guided 3D Lane Detection.,"['Chengtang Yao', 'Lidong Yu', 'Yuwei Wu', 'Yunde Jia']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00768
A Simple Vision Transformer for Weakly Semi-supervised 3D Object Detection.,"['Dingyuan Zhang', 'Dingkang Liang', 'Zhikang Zou', 'Jingyu Li', 'Xiaoqing Ye', 'Zhe Liu', 'Xiao Tan', 'Xiang Bai']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00769
Learn TAROT with MENTOR: A Meta-Learned Self-supervised Approach for Trajectory Prediction.,"['Mozhgan Pourkeshavarz', 'Changhe Chen', 'Amir Rasouli']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00770
FocalFormer3D : Focusing on Hard Instance for 3D Object Detection.,"['Yilun Chen', 'Zhiding Yu', 'Yukang Chen', 'Shiyi Lan', 'Anima Anandkumar', 'Jiaya Jia', 'José M. Álvarez']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00771
Scene as Occupancy.,"['Wenwen Tong', 'Chonghao Sima', 'Tai Wang', 'Li Chen', 'Silei Wu', 'Hanming Deng', 'Yi Gu', 'Lewei Lu', 'Ping Luo', 'Dahua Lin', 'Hongyang Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00772
Real-Time Neural Rasterization for Large Scenes.,"['Jeffrey Yunfan Liu', 'Yun Chen', 'Ze Yang', 'Jingkang Wang', 'Sivabalan Manivasagam', 'Raquel Urtasun']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00773
A Game of Bundle Adjustment - Learning Efficient Convergence.,"['Amir Belder', 'Refael Vivanti', 'Ayellet Tal']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00774
Efficient Transformer-based 3D Object Detection with Dynamic Token Halting.,"['Mao Ye', 'Gregory P. Meyer', 'Yuning Chai', 'Qiang Liu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00775
RegFormer: An Efficient Projection-Aware Transformer Network for Large-Scale Point Cloud Registration.,"['Jiuming Liu', 'Guangming Wang', 'Zhe Liu', 'Chaokang Jiang', 'Marc Pollefeys', 'Hesheng Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00776
CASSPR: Cross Attention Single Scan Place Recognition.,"['Yan Xia', 'Mariia Gladkova', 'Rui Wang', 'Qianyun Li', 'Uwe Stilla', 'João F. Henriques', 'Daniel Cremers']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00777
Recursive Video Lane Detection.,"['Dongkwon Jin', 'Dahyun Kim', 'Chang-Su Kim']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00778
Parametric Depth Based Feature Representation Learning for Object Detection and Segmentation in Bird's-Eye View.,"['Jiayu Yang', 'Enze Xie', 'Miaomiao Liu', 'José M. Álvarez']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00779
SHIFT3D: Synthesizing Hard Inputs For Tricking 3D Detectors.,"['Hongge Chen', 'Zhao Chen', 'Gregory P. Meyer', 'Dennis Park', 'Carl Vondrick', 'Ashish Shrivastava', 'Yuning Chai']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00780
Bootstrap Motion Forecasting With Self-Consistent Constraints.,"['Maosheng Ye', 'Jiamiao Xu', 'Xunnong Xu', 'Tengfei Wang', 'Tongyi Cao', 'Qifeng Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00781
Towards Viewpoint Robustness in Bird's Eye View Segmentation.,"['Tzofi Klinghoffer', 'Jonah Philion', 'Wenzheng Chen', 'Or Litany', 'Zan Gojcic', 'Jungseock Joo', 'Ramesh Raskar', 'Sanja Fidler', 'José M. Álvarez']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00782
R-Pred: Two-Stage Motion Prediction Via Tube-Query Attention-Based Trajectory Refinement.,"['Sehwan Choi', 'Jungho Kim', 'Junyong Yun', 'Jun Won Choi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00783
INT2: Interactive Trajectory Prediction at Intersections.,"['Zhijie Yan', 'Pengfei Li', 'Zheng Fu', 'Shaocong Xu', 'Yongliang Shi', 'Xiaoxue Chen', 'Yuhang Zheng', 'Yang Li', 'Tianyu Liu', 'Chuxuan Li', 'Nairui Luo', 'Xu Gao', 'Yilun Chen', 'Zuoxu Wang', 'Yifeng Shi', 'Pengfei Huang', 'Zhengxiao Han', 'Jirui Yuan', 'Jiangtao Gong', 'Guyue Zhou', 'Hang Zhao', 'Hao Zhao']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00784
MatrixVT: Efficient Multi-Camera to BEV Transformation for 3D Perception.,"['Hongyu Zhou', 'Zheng Ge', 'Zeming Li', 'Xiangyu Zhang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00785
Unsupervised Self-Driving Attention Prediction via Uncertainty Mining and Knowledge Embedding.,"['Pengfei Zhu', 'Mengshi Qi', 'Xia Li', 'Weijian Li', 'Huadong Ma']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00786
SVQNet: Sparse Voxel-Adjacent Query Network for 4D Spatio-Temporal LiDAR Semantic Segmentation.,"['Xuechao Chen', 'Shuangjie Xu', 'Xiaoyi Zou', 'Tongyi Cao', 'Dit-Yan Yeung', 'Lu Fang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00787
MotionLM: Multi-Agent Motion Forecasting as Language Modeling.,"['Ari Seff', 'Brian Cera', 'Dian Chen', 'Mason Ng', 'Aurick Zhou', 'Nigamaa Nayakanti', 'Khaled S. Refaat', 'Rami Al-Rfou', 'Benjamin Sapp']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00788
Improving Online Lane Graph Extraction by Object-Lane Clustering.,"['Yigit Baran Can', 'Alexander Liniger', 'Danda Pani Paudel', 'Luc Van Gool']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00789
Unsupervised 3D Perception with 2D Vision-Language Distillation for Autonomous Driving.,"['Mahyar Najibi', 'Jingwei Ji', 'Yin Zhou', 'Charles R. Qi', 'Xinchen Yan', 'Scott Ettinger', 'Dragomir Anguelov']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00790
Self-Supervised Monocular Depth Estimation by Direction-aware Cumulative Convolution Network.,"['Wencheng Han', 'Junbo Yin', 'Jianbing Shen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00791
Ordered Atomic Activity for Fine-grained Interactive Traffic Scenario Understanding.,"['Nakul Agarwal', 'Yi-Ting Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00792
DistillBEV: Boosting Multi-Camera 3D Object Detection with Cross-Modal Knowledge Distillation.,"['Zeyu Wang', 'Dingwen Li', 'Chenxu Luo', 'Cihang Xie', 'Xiaodong Yang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00793
Video Task Decathlon: Unifying Image and Video Tasks in Autonomous Driving.,"['Thomas E. Huang', 'Yifan Liu', 'Luc Van Gool', 'Fisher Yu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00794
MV-Map: Offboard HD Map Generation with Multi-view Consistency.,"['Ziyang Xie', 'Ziqi Pang', 'Yu-Xiong Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00795
Towards Universal LiDAR-Based 3D Object Detection by Multi-Domain Knowledge Transfer.,"['Guile Wu', 'Tongtong Cao', 'Bingbing Liu', 'Xingxin Chen', 'Yuan Ren']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00796
Forecast-MAE: Self-supervised Pre-training for Motion Forecasting with Masked Autoencoders.,"['Jie Cheng', 'Xiaodong Mei', 'Ming Liu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00797
UniFusion: Unified Multi-view Fusion Transformer for Spatial-Temporal Representation in Bird's-Eye-View.,"['Zequn Qin', 'Jingyu Chen', 'Chao Chen', 'Xiaozhi Chen', 'Xi Li']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00798
BEVPlace: Learning LiDAR-based Place Recognition using Bird's Eye View Images.,"['Lun Luo', 'Shuhang Zheng', 'Yixuan Li', 'Yongzhi Fan', 'Beinan Yu', 'Si-Yuan Cao', 'Junwei Li', 'Hui-Liang Shen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00799
Core: Cooperative Reconstruction for Multi-Agent Perception.,"['Binglu Wang', 'Lei Zhang', 'Zhaozhong Wang', 'Yongqiang Zhao', 'Tianfei Zhou']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00800
MetaBEV: Solving Sensor Failures for 3D Detection and Map Segmentation.,"['Chongjian Ge', 'Junsong Chen', 'Enze Xie', 'Zhongdao Wang', 'Lanqing Hong', 'Huchuan Lu', 'Zhenguo Li', 'Ping Luo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00801
Aggregating Feature Point Cloud for Depth Completion.,"['Zhu Yu', 'Zehua Sheng', 'Zili Zhou', 'Lun Luo', 'Si-Yuan Cao', 'Hong Gu', 'Huaqi Zhang', 'Hui-Liang Shen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00802
Coordinate Transformer: Achieving Single-stage Multi-person Mesh Recovery from Videos.,"['Haoyuan Li', 'Haoye Dong', 'Hanchao Jia', 'Dong Huang', 'Michael C. Kampffmeyer', 'Liang Lin', 'Xiaodan Liang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00803
MAMo: Leveraging Memory and Attention for Monocular Video Depth Estimation.,"['Rajeev Yasarla', 'Hong Cai', 'Jisoo Jeong', 'Yunxiao Shi', 'Risheek Garrepalli', 'Fatih Porikli']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00804
SlaBins: Fisheye Depth Estimation using Slanted Bins on Road Environments.,"['Jongsung Lee', 'Gyeongsu Cho', 'Jeongin Park', 'Kyongjun Kim', 'Seongoh Lee', 'Jung-Hee Kim', 'Seong-Gyun Jeong', 'Kyungdon Joo']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00805
Creative Birds: Self-Supervised Single-View 3D Style Transfer.,"['Renke Wang', 'Guimin Que', 'Shuo Chen', 'Xiang Li', 'Jun Li', 'Jian Yang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00806
Dynamic PlenOctree for Adaptive Sampling Refinement in Explicit NeRF.,"['Haotian Bai', 'Yiqi Lin', 'Yize Chen', 'Lin Wang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00807
CORE: Co-planarity Regularized Monocular Geometry Estimation with Weak Supervision.,"['Yuguang Li', 'Kai Wang', 'Hui Li', 'Seon-Min Rhee', 'Seungju Han', 'Jihye Kim', 'Min Yang', 'Ran Yang', 'Feng Zhu']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00808
Relightify: Relightable 3D Faces from a Single Image via Diffusion Models.,"['Foivos Paraperas Papantoniou', 'Alexandros Lattas', 'Stylianos Moschoglou', 'Stefanos Zafeiriou']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00809
GLA-GCN: Global-local Adaptive Graph Convolutional Network for 3D Human Pose Estimation from Monocular Video.,"['Bruce X. B. Yu', 'Zhi Zhang', 'Yongxu Liu', 'Sheng-Hua Zhong', 'Yan Liu', 'Chang Wen Chen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00810
Calibrating Panoramic Depth Estimation for Practical Localization and Mapping.,"['Junho Kim', 'Eun Sun Lee', 'Young Min Kim']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00811
SimNP: Learning Self-Similarity Priors Between Neural Points.,"['Christopher Wewer', 'Eddy Ilg', 'Bernt Schiele', 'Jan Eric Lenssen']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00812
AGG-Net: Attention Guided Gated-convolutional Network for Depth Image Completion.,"['Dongyue Chen', 'Tingxuan Huang', 'Zhimin Song', 'Shizhuo Deng', 'Tong Jia']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00813
Viewset Diffusion: (0-)Image-Conditioned 3D Generative Models from 2D Data.,"['Stanislaw Szymanowicz', 'Christian Rupprecht', 'Andrea Vedaldi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00814
CVSformer: Cross-View Synthesis Transformer for Semantic Scene Completion.,"['Haotian Dong', 'Enhui Ma', 'Lubo Wang', 'Miaohui Wang', 'Wuyuan Xie', 'Qing Guo', 'Ping Li', 'Lingyu Liang', 'Kairui Yang', 'Di Lin']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00815
U-RED: Unsupervised 3D Shape Retrieval and Deformation for Partial Point Clouds.,"['Yan Di', 'Chenyangguang Zhang', 'Ruida Zhang', 'Fabian Manhardt', 'Yongzhi Su', 'Jason R. Rambach', 'Didier Stricker', 'Xiangyang Ji', 'Federico Tombari']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00816
Single Depth-image 3D Reflection Symmetry and Shape Prediction.,"['Zhaoxuan Zhang', 'Bo Dong', 'Tong Li', 'Felix Heide', 'Pieter Peers', 'Baocai Yin', 'Xin Yang']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00817
Self-supervised Monocular Depth Estimation: Let's Talk About The Weather.,"['Kieran Saunders', 'George Vogiatzis', 'Luis J. Manso']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00818
Mesh2Tex: Generating Mesh Textures from Image Queries.,"['Alexey Bokhovkin', 'Shubham Tulsiani', 'Angela Dai']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00819
Sketch and Text Guided Diffusion Model for Colored Point Cloud Generation.,"['Zijie Wu', 'Yaonan Wang', 'Mingtao Feng', 'He Xie', 'Ajmal Mian']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00820
Learning A Room with the Occ-SDF Hybrid: Signed Distance Function Mingled with Occupancy Aids Scene Representation.,"['Xiaoyang Lyu', 'Peng Dai', 'Zizhang Li', 'Dongyu Yan', 'Yi Lin', 'Yifan Peng', 'Xiaojuan Qi']",2023,ICCV 2023,https://doi.org/10.1109/ICCV51070.2023.00821
