title,authors,year,conference,link
IMF: Integrating Matched Features Using Attentive Logit in Knowledge Distillation.,"['Jeongho Kim', 'Hanbeen Lee', 'Simon S. Woo']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/108
Character As Pixels: A Controllable Prompt Adversarial Attacking Framework for Black-Box Text Guided Image Generation Models.,"['Ziyi Kou', 'Shichao Pei', 'Yijun Tian', 'Xiangliang Zhang']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/109
Clustered-patch Element Connection for Few-shot Learning.,"['Jinxiang Lai', 'Siqian Yang', 'Junhong Zhou', 'Wenlong Wu', 'Xiaochen Chen', 'Jun Liu', 'Bin-Bin Gao', 'Chengjie Wang']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/110
RaMLP: Vision MLP via Region-aware Mixing.,"['Shenqi Lai', 'Xi Du', 'Jia Guo', 'Kaipeng Zhang']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/111
Deep Unfolding Convolutional Dictionary Model for Multi-Contrast MRI Super-resolution and Reconstruction.,"['Pengcheng Lei', 'Faming Fang', 'Guixu Zhang', 'Ming Xu']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/112
CiT-Net: Convolutional Neural Networks Hand in Hand with Vision Transformers for Medical Image Segmentation.,"['Tao Lei', 'Rui Sun', 'Xuan Wang', 'Yingbo Wang', 'Xi He', 'Asoke K. Nandi']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/113
WBFlow: Few-shot White Balance for sRGB Images via Reversible Neural Flows.,"['Chunxiao Li', 'Xuejing Kang', 'Anlong Ming']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/114
Learning Attention from Attention: Efficient Self-Refinement Transformer for Face Super-Resolution.,"['Guanxin Li', 'Jingang Shi', 'Yuan Zong', 'Fei Wang', 'Tian Wang', 'Yihong Gong']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/115
TG-VQA: Ternary Game of Video Question Answering.,"['Hao Li', 'Peng Jin', 'Zesen Cheng', 'Songyang Zhang', 'Kai Chen', 'Zhennan Wang', 'Chang Liu', 'Jie Chen']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/116
Contact2Grasp: 3D Grasp Synthesis via Hand-Object Contact Constraint.,"['Haoming Li', 'Xinzhuo Lin', 'Yang Zhou', 'Xiang Li', 'Yuchi Huo', 'Jiming Chen', 'Qi Ye']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/117
ALL-E: Aesthetics-guided Low-light Image Enhancement.,"['Ling Li', 'Dong Liang', 'Yuanhang Gao', 'Sheng-Jun Huang', 'Songcan Chen']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/118
Local-Global Transformer Enhanced Unfolding Network for Pan-sharpening.,"['Mingsong Li', 'Yikun Liu', 'Tao Xiao', 'Yuwen Huang', 'Gongping Yang']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/119
PowerBEV: A Powerful Yet Lightweight Framework for Instance Prediction in Bird's-Eye View.,"['Peizheng Li', 'Shuxiao Ding', 'Xieyuanli Chen', 'Niklas Hanselmann', 'Marius Cordts', 'Juergen Gall']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/120
On Efficient Transformer-Based Image Pre-training for Low-Level Vision.,"['Wenbo Li', 'Xin Lu', 'Shengju Qian', 'Jiangbo Lu']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/121
Compositional Zero-Shot Artistic Font Synthesis.,"['Xiang Li', 'Lei Wu', 'Changshuo Wang', 'Lei Meng', 'Xiangxu Meng']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/122
VS-Boost: Boosting Visual-Semantic Association for Generalized Zero-Shot Learning.,"['Xiaofan Li', 'Yachao Zhang', 'Shiran Bian', 'Yanyun Qu', 'Yuan Xie', 'Zhongchao Shi', 'Jianping Fan']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/123
"Locate, Refine and Restore: A Progressive Enhancement Network for Camouflaged Object Detection.","['Xiaofei Li', 'Jiaxin Yang', 'Shuohao Li', 'Jun Lei', 'Jun Zhang', 'Dong Chen']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/124
SGAT4PASS: Spherical Geometry-Aware Transformer for PAnoramic Semantic Segmentation.,"['Xuewei Li', 'Tao Wu', 'Zhongang Qi', 'Gaoang Wang', 'Ying Shan', 'Xi Li']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/125
Image Composition with Depth Registration.,"['Zan Li', 'Wencheng Wang', 'Fei Hou']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/126
Complete Instances Mining for Weakly Supervised Instance Segmentation.,"['Zecheng Li', 'Zening Zeng', 'Yuqi Liang', 'Jin-Gang Yu']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/127
Analyzing and Combating Attribute Bias for Face Restoration.,"['Zelin Li', 'Dan Zeng', 'Xiao Yan', 'Qiaomu Shen', 'Bo Tang']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/128
A Large-Scale Film Style Dataset for Learning Multi-frequency Driven Film Enhancement.,"['Zinuo Li', 'Xuhang Chen', 'Shuqiang Wang', 'Chi-Man Pun']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/129
U-Match: Two-view Correspondence Learning with Hierarchy-aware Local Context Aggregation.,"['Zizhuo Li', 'Shihua Zhang', 'Jiayi Ma']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/130
GTR: A Grafting-Then-Reassembling Framework for Dynamic Scene Graph Generation.,"['Jiafeng Liang', 'Yuxin Wang', 'Zekun Wang', 'Ming Liu', 'Ruiji Fu', 'Zhongyuan Wang', 'Bing Qin']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/131
Low-Confidence Samples Mining for Semi-supervised Object Detection.,"['Guandu Liu', 'Fangyuan Zhang', 'Tianxiang Pan', 'Jun-Hai Yong', 'Bin Wang']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/132
Boosting Decision-Based Black-Box Adversarial Attack with Gradient Priors.,"['Han Liu', 'Xingshuo Huang', 'Xiaotong Zhang', 'Qimai Li', 'Fenglong Ma', 'Wei Wang', 'Hongyang Chen', 'Hong Yu', 'Xianchao Zhang']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/133
APR: Online Distant Point Cloud Registration through Aggregated Point Cloud Reconstruction.,"['Quan Liu', 'Yunsong Zhou', 'Hongzi Zhu', 'Shan Chang', 'Minyi Guo']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/134
Cross-Domain Facial Expression Recognition via Disentangling Identity Representation.,"['Tong Liu', 'Jing Li', 'Jia Wu', 'Lefei Zhang', 'Shanshan Zhao', 'Jun Chang', 'Jun Wan']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/135
Adaptive Sparse ViT: Towards Learnable Adaptive Token Pruning by Fully Exploiting Self-Attention.,"['Xiangcheng Liu', 'Tianyi Wu', 'Guodong Guo']",2023,IJCAI 2023,https://doi.org/10.24963/ijcai.2023/136
